TransactionID,CustomerID,TransactionDate,Item,Quantity,Price
T00141,C0373,2023-04-01 19:27:00,Roti Tawar,3,2.77
T00141,C0373,2023-04-01 19:27:00,Roti Gandum,1,3.88
T00141,C0373,2023-04-01 19:27:00,Roti Sobek,3,2.0
T00142,C0348,2023-04-23 01:08:00,Donat,2,4.22
T00143,C0186,2023-04-09 18:02:00,Croissant,3,4.17
T00143,C0186,2023-04-09 18:02:00,Pie Buah,2,1.98
T00143,C0186,2023-04-09 18:02:00,Bagel,3,2.89
T00143,C0186,2023-04-09 18:02:00,Cupcake,1,2.48
T00143,C0186,2023-04-09 18:02:00,Donat,1,1.59
T00144,C0256,2023-05-13 12:58:00,Roti Gandum,3,2.25
T00144,C0256,2023-05-13 12:58:00,Muffin,2,2.5
T00144,C0256,2023-05-13 12:58:00,Brownies,1,2.2
T00144,C0256,2023-05-13 12:58:00,Bagel,2,4.48
T00144,C0256,2023-05-13 12:58:00,Donat,3,2.1
T00145,C0228,2023-01-23 21:54:00,Bagel,1,4.62
T00145,C0228,2023-01-23 21:54:00,Roti Gandum,3,3.99
T00145,C0228,2023-01-23 21:54:00,Muffin,2,3.73
T00146,C0261,2023-02-27 03:12:00,Donat,3,1.59
T00146,C0261,2023-02-27 03:12:00,Pie Buah,2,3.5
T00147,C0412,2023-05-22 04:39:00,Roti Gandum,3,2.58
T00148,C0369,2023-05-03 16:26:00,Cupcake,2,3.75
T00148,C0369,2023-05-03 16:26:00,Roti Gandum,3,3.13
T00148,C0369,2023-05-03 16:26:00,Croissant,3,2.71
T00148,C0369,2023-05-03 16:26:00,Pie Buah,1,3.74
T00149,C0394,2023-02-03 13:32:00,Roti Gandum,2,3.31
T00150,C0085,2023-02-11 10:59:00,Bagel,1,4.63
T00150,C0085,2023-02-11 10:59:00,Brownies,3,2.38
T00151,C0490,2023-05-22 08:08:00,Cupcake,1,3.26
T00151,C0490,2023-05-22 08:08:00,Brownies,3,3.57
T00151,C0490,2023-05-22 08:08:00,Roti Gandum,3,2.04
T00152,C0320,2023-06-04 10:53:00,Roti Tawar,2,4.2
T00152,C0320,2023-06-04 10:53:00,Cupcake,3,3.78
T00152,C0320,2023-06-04 10:53:00,Roti Gandum,3,2.96
T00152,C0320,2023-06-04 10:53:00,Brownies,3,1.61
T00152,C0320,2023-06-04 10:53:00,Bagel,3,3.41
T00153,C0490,2023-03-19 15:15:00,Muffin,2,1.71
T00153,C0490,2023-03-19 15:15:00,Pie Buah,2,2.95
T00153,C0490,2023-03-19 15:15:00,Roti Gandum,3,2.21
T00153,C0490,2023-03-19 15:15:00,Bagel,3,2.0
T00154,C0164,2023-03-30 12:08:00,Brownies,2,2.62
T00154,C0164,2023-03-30 12:08:00,Cupcake,2,1.93
T00154,C0164,2023-03-30 12:08:00,Roti Gandum,1,2.37
T00155,C0026,2023-03-16 12:55:00,Roti Sobek,3,4.77
T00155,C0026,2023-03-16 12:55:00,Donat,1,2.59
T00155,C0026,2023-03-16 12:55:00,Croissant,3,3.24
T00155,C0026,2023-03-16 12:55:00,Cupcake,2,3.13
T00155,C0026,2023-03-16 12:55:00,Pie Buah,1,3.24
T00156,C0484,2023-04-11 16:29:00,Donat,2,1.67
T00156,C0484,2023-04-11 16:29:00,Bagel,3,3.23
T00157,C0345,2023-05-01 09:34:00,Roti Gandum,2,3.01
T00158,C0373,2023-04-04 12:23:00,Roti Sobek,3,1.68
T00159,C0100,2023-04-03 17:18:00,Roti Sobek,3,3.26
T00160,C0144,2023-06-09 21:39:00,Croissant,2,4.91
T00161,C0192,2023-03-28 17:23:00,Donat,1,2.9
T00161,C0192,2023-03-28 17:23:00,Brownies,1,1.66
T00162,C0366,2023-03-27 15:33:00,Croissant,2,4.76
T00162,C0366,2023-03-27 15:33:00,Brownies,3,2.07
T00162,C0366,2023-03-27 15:33:00,Cupcake,2,4.09
T00162,C0366,2023-03-27 15:33:00,Pie Buah,3,3.58
T00163,C0425,2023-05-11 17:31:00,Muffin,2,3.86
T00163,C0425,2023-05-11 17:31:00,Pie Buah,3,3.54
T00163,C0425,2023-05-11 17:31:00,Roti Tawar,3,4.55
T00163,C0425,2023-05-11 17:31:00,Croissant,2,1.59
T00163,C0425,2023-05-11 17:31:00,Roti Sobek,3,2.43
T00164,C0401,2023-05-29 18:14:00,Cupcake,3,3.18
T00165,C0323,2023-06-08 12:09:00,Roti Tawar,2,2.17
T00165,C0323,2023-06-08 12:09:00,Roti Gandum,1,2.6
T00166,C0212,2023-06-26 06:26:00,Cupcake,3,3.32
T00166,C0212,2023-06-26 06:26:00,Pie Buah,3,2.64
T00166,C0212,2023-06-26 06:26:00,Roti Tawar,2,3.17
T00166,C0212,2023-06-26 06:26:00,Bagel,1,2.6
T00166,C0212,2023-06-26 06:26:00,Roti Gandum,3,3.11
T00167,C0176,2023-05-20 11:43:00,Cupcake,2,4.85
T00167,C0176,2023-05-20 11:43:00,Pie Buah,1,3.45
T00167,C0176,2023-05-20 11:43:00,Donat,2,4.8
T00168,C0395,2023-03-15 22:13:00,Bagel,3,4.77
T00168,C0395,2023-03-15 22:13:00,Pie Buah,1,2.46
T00168,C0395,2023-03-15 22:13:00,Cupcake,3,3.51
T00168,C0395,2023-03-15 22:13:00,Muffin,2,2.83
T00169,C0420,2023-03-30 04:18:00,Muffin,1,4.84
T00170,C0178,2023-04-24 20:16:00,Donat,1,3.94
T00170,C0178,2023-04-24 20:16:00,Cupcake,3,1.88
T00170,C0178,2023-04-24 20:16:00,Muffin,1,3.55
T00170,C0178,2023-04-24 20:16:00,Pie Buah,3,1.68
T00171,C0116,2023-06-13 07:03:00,Roti Sobek,2,2.66
T00172,C0052,2023-06-24 04:00:00,Croissant,2,2.2
T00172,C0052,2023-06-24 04:00:00,Roti Sobek,3,2.62
T00172,C0052,2023-06-24 04:00:00,Pie Buah,1,1.71
T00172,C0052,2023-06-24 04:00:00,Donat,1,3.78
T00172,C0052,2023-06-24 04:00:00,Bagel,3,3.37
T00173,C0436,2023-01-10 05:26:00,Roti Tawar,1,4.26
T00173,C0436,2023-01-10 05:26:00,Roti Sobek,2,4.78
T00174,C0449,2023-01-10 00:19:00,Cupcake,3,4.96
T00174,C0449,2023-01-10 00:19:00,Roti Gandum,1,3.34
T00174,C0449,2023-01-10 00:19:00,Bagel,2,4.48
T00174,C0449,2023-01-10 00:19:00,Croissant,1,2.45
T00174,C0449,2023-01-10 00:19:00,Donat,3,2.66
T00175,C0235,2023-06-15 08:45:00,Roti Tawar,3,4.27
T00175,C0235,2023-06-15 08:45:00,Bagel,1,3.86
T00176,C0090,2023-06-06 20:57:00,Roti Sobek,1,2.9
T00176,C0090,2023-06-06 20:57:00,Brownies,1,2.15
T00176,C0090,2023-06-06 20:57:00,Bagel,1,3.17
T00176,C0090,2023-06-06 20:57:00,Roti Tawar,2,1.52
T00177,C0121,2023-04-25 08:21:00,Cupcake,3,3.79
T00177,C0121,2023-04-25 08:21:00,Roti Tawar,3,2.33
T00177,C0121,2023-04-25 08:21:00,Muffin,2,1.91
T00178,C0082,2023-04-14 21:32:00,Roti Gandum,1,3.65
T00178,C0082,2023-04-14 21:32:00,Muffin,2,4.85
T00178,C0082,2023-04-14 21:32:00,Bagel,3,2.04
T00179,C0311,2023-04-06 13:44:00,Pie Buah,3,3.88
T00179,C0311,2023-04-06 13:44:00,Brownies,1,4.56
T00179,C0311,2023-04-06 13:44:00,Donat,3,3.34
T00179,C0311,2023-04-06 13:44:00,Roti Sobek,1,3.96
T00179,C0311,2023-04-06 13:44:00,Roti Gandum,1,4.71
T00180,C0032,2023-05-21 16:12:00,Brownies,3,3.05
T00180,C0032,2023-05-21 16:12:00,Croissant,3,2.22
T00180,C0032,2023-05-21 16:12:00,Cupcake,3,3.21
T00180,C0032,2023-05-21 16:12:00,Pie Buah,1,3.06
T00180,C0032,2023-05-21 16:12:00,Muffin,3,3.09
T00181,C0213,2023-04-27 18:03:00,Pie Buah,3,4.36
T00181,C0213,2023-04-27 18:03:00,Muffin,1,2.26
T00181,C0213,2023-04-27 18:03:00,Roti Tawar,2,1.66
T00181,C0213,2023-04-27 18:03:00,Donat,3,3.95
T00181,C0213,2023-04-27 18:03:00,Croissant,1,4.98
T00182,C0479,2023-05-01 01:18:00,Croissant,2,4.97
T00182,C0479,2023-05-01 01:18:00,Cupcake,2,3.07
T00182,C0479,2023-05-01 01:18:00,Roti Sobek,3,2.81
T00182,C0479,2023-05-01 01:18:00,Brownies,3,4.87
T00183,C0069,2023-06-17 11:07:00,Brownies,3,3.35
T00183,C0069,2023-06-17 11:07:00,Roti Sobek,1,4.93
T00184,C0388,2023-01-06 09:29:00,Roti Sobek,2,2.37
T00184,C0388,2023-01-06 09:29:00,Brownies,1,2.04
T00184,C0388,2023-01-06 09:29:00,Cupcake,3,4.78
T00184,C0388,2023-01-06 09:29:00,Pie Buah,1,4.18
T00184,C0388,2023-01-06 09:29:00,Roti Gandum,2,4.33
T00185,C0315,2023-01-05 07:13:00,Roti Gandum,2,3.58
T00186,C0307,2023-06-22 22:55:00,Donat,2,4.09
T00187,C0225,2023-03-01 17:13:00,Croissant,2,3.26
T00188,C0120,2023-05-28 10:36:00,Bagel,2,3.32
T00188,C0120,2023-05-28 10:36:00,Donat,1,2.55
T00188,C0120,2023-05-28 10:36:00,Muffin,3,3.45
T00188,C0120,2023-05-28 10:36:00,Roti Gandum,1,4.58
T00188,C0120,2023-05-28 10:36:00,Cupcake,2,3.69
T00189,C0285,2023-05-07 01:22:00,Brownies,2,2.02
T00189,C0285,2023-05-07 01:22:00,Bagel,3,2.14
T00189,C0285,2023-05-07 01:22:00,Roti Sobek,1,3.16
T00189,C0285,2023-05-07 01:22:00,Donat,3,2.55
T00190,C0074,2023-04-29 01:35:00,Roti Sobek,1,2.35
T00190,C0074,2023-04-29 01:35:00,Brownies,1,2.66
T00190,C0074,2023-04-29 01:35:00,Croissant,2,4.73
T00190,C0074,2023-04-29 01:35:00,Donat,3,1.82
T00191,C0425,2023-02-18 01:17:00,Cupcake,3,4.32
T00191,C0425,2023-02-18 01:17:00,Roti Tawar,3,4.04
T00191,C0425,2023-02-18 01:17:00,Roti Gandum,1,2.26
T00191,C0425,2023-02-18 01:17:00,Pie Buah,2,4.54
T00192,C0156,2023-01-04 06:59:00,Roti Gandum,3,4.7
T00192,C0156,2023-01-04 06:59:00,Pie Buah,1,3.62
T00193,C0204,2023-03-03 17:20:00,Roti Sobek,2,2.58
T00193,C0204,2023-03-03 17:20:00,Pie Buah,2,3.29
T00193,C0204,2023-03-03 17:20:00,Bagel,3,3.13
T00194,C0241,2023-03-23 06:23:00,Roti Sobek,1,4.09
T00194,C0241,2023-03-23 06:23:00,Roti Tawar,3,2.41
T00194,C0241,2023-03-23 06:23:00,Donat,2,3.53
T00195,C0152,2023-02-09 06:21:00,Roti Sobek,3,3.25
T00195,C0152,2023-02-09 06:21:00,Donat,2,4.8
T00196,C0132,2023-05-06 23:41:00,Pie Buah,3,1.99
T00196,C0132,2023-05-06 23:41:00,Croissant,3,3.21
T00196,C0132,2023-05-06 23:41:00,Bagel,1,4.97
T00196,C0132,2023-05-06 23:41:00,Roti Gandum,1,3.33
T00197,C0484,2023-06-21 01:48:00,Roti Sobek,3,1.98
T00198,C0119,2023-01-18 22:09:00,Donat,2,3.27
T00199,C0031,2023-06-08 20:42:00,Pie Buah,1,3.43
T00199,C0031,2023-06-08 20:42:00,Cupcake,3,1.56
T00199,C0031,2023-06-08 20:42:00,Roti Tawar,2,2.46
T00199,C0031,2023-06-08 20:42:00,Brownies,3,1.56
T00199,C0031,2023-06-08 20:42:00,Muffin,1,3.86
T00200,C0055,2023-01-25 16:09:00,Donat,2,2.38
T00200,C0055,2023-01-25 16:09:00,Brownies,2,2.44
T00201,C0041,2023-04-06 12:29:00,Donat,3,3.79
T00201,C0041,2023-04-06 12:29:00,Cupcake,1,4.16
T00201,C0041,2023-04-06 12:29:00,Muffin,2,2.92
T00201,C0041,2023-04-06 12:29:00,Bagel,1,3.43
T00201,C0041,2023-04-06 12:29:00,Roti Tawar,3,3.73
T00202,C0088,2023-01-22 15:54:00,Bagel,3,2.24
T00202,C0088,2023-01-22 15:54:00,Roti Gandum,2,4.61
T00202,C0088,2023-01-22 15:54:00,Roti Tawar,1,2.45
T00202,C0088,2023-01-22 15:54:00,Brownies,2,3.9
T00203,C0461,2023-05-20 18:42:00,Croissant,2,4.75
T00204,C0009,2023-02-23 18:09:00,Roti Gandum,2,2.34
T00204,C0009,2023-02-23 18:09:00,Muffin,3,3.87
T00204,C0009,2023-02-23 18:09:00,Croissant,3,2.66
T00204,C0009,2023-02-23 18:09:00,Brownies,3,1.99
T00205,C0371,2023-01-21 16:47:00,Roti Tawar,1,2.31
T00205,C0371,2023-01-21 16:47:00,Roti Gandum,3,2.69
T00205,C0371,2023-01-21 16:47:00,Roti Sobek,2,4.84
T00206,C0497,2023-03-25 00:40:00,Pie Buah,2,2.75
T00206,C0497,2023-03-25 00:40:00,Cupcake,3,3.01
T00206,C0497,2023-03-25 00:40:00,Donat,2,3.55
T00207,C0044,2023-06-08 09:51:00,Roti Gandum,2,2.44
T00207,C0044,2023-06-08 09:51:00,Cupcake,3,3.99
T00208,C0079,2023-04-10 10:23:00,Roti Gandum,2,1.52
T00209,C0228,2023-04-03 08:06:00,Roti Gandum,3,3.01
T00209,C0228,2023-04-03 08:06:00,Croissant,2,3.44
T00210,C0053,2023-01-07 02:22:00,Roti Gandum,1,2.95
T00210,C0053,2023-01-07 02:22:00,Bagel,3,4.04
T00210,C0053,2023-01-07 02:22:00,Roti Sobek,1,4.67
T00210,C0053,2023-01-07 02:22:00,Roti Tawar,1,3.5
T00210,C0053,2023-01-07 02:22:00,Croissant,1,3.9
T00211,C0072,2023-03-10 09:17:00,Croissant,2,2.47
T00211,C0072,2023-03-10 09:17:00,Roti Gandum,1,3.19
T00211,C0072,2023-03-10 09:17:00,Cupcake,1,2.76
T00211,C0072,2023-03-10 09:17:00,Donat,2,4.02
T00212,C0305,2023-06-07 06:29:00,Croissant,2,2.57
T00213,C0171,2023-06-08 12:51:00,Pie Buah,3,4.35
T00213,C0171,2023-06-08 12:51:00,Bagel,1,4.91
T00213,C0171,2023-06-08 12:51:00,Roti Sobek,3,2.55
T00214,C0486,2023-06-27 06:30:00,Croissant,3,2.52
T00214,C0486,2023-06-27 06:30:00,Roti Sobek,3,3.72
T00214,C0486,2023-06-27 06:30:00,Bagel,2,4.24
T00215,C0193,2023-03-13 12:23:00,Cupcake,3,2.2
T00216,C0093,2023-06-24 17:01:00,Donat,2,3.92
T00216,C0093,2023-06-24 17:01:00,Pie Buah,1,3.86
T00216,C0093,2023-06-24 17:01:00,Muffin,1,3.72
T00216,C0093,2023-06-24 17:01:00,Roti Sobek,1,2.38
T00217,C0367,2023-04-19 12:04:00,Cupcake,3,3.27
T00217,C0367,2023-04-19 12:04:00,Pie Buah,1,2.96
T00217,C0367,2023-04-19 12:04:00,Roti Sobek,2,4.27
T00217,C0367,2023-04-19 12:04:00,Muffin,3,3.96
T00218,C0305,2023-06-13 02:06:00,Bagel,1,3.76
T00218,C0305,2023-06-13 02:06:00,Croissant,3,3.47
T00219,C0347,2023-06-15 12:48:00,Roti Sobek,1,1.85
T00219,C0347,2023-06-15 12:48:00,Roti Gandum,3,3.29
T00219,C0347,2023-06-15 12:48:00,Roti Tawar,3,3.45
T00220,C0295,2023-02-26 14:23:00,Pie Buah,2,4.99
T00220,C0295,2023-02-26 14:23:00,Brownies,2,1.87
T00220,C0295,2023-02-26 14:23:00,Croissant,1,4.72
T00220,C0295,2023-02-26 14:23:00,Cupcake,3,1.91
T00221,C0073,2023-03-31 09:21:00,Donat,2,3.17
T00221,C0073,2023-03-31 09:21:00,Brownies,2,4.03
T00221,C0073,2023-03-31 09:21:00,Pie Buah,2,2.62
T00221,C0073,2023-03-31 09:21:00,Croissant,3,1.66
T00222,C0059,2023-01-06 10:41:00,Croissant,3,4.75
T00223,C0125,2023-05-13 05:35:00,Bagel,2,2.99
T00223,C0125,2023-05-13 05:35:00,Brownies,2,2.31
T00224,C0323,2023-02-17 05:40:00,Roti Sobek,2,3.57
T00224,C0323,2023-02-17 05:40:00,Roti Tawar,1,1.52
T00224,C0323,2023-02-17 05:40:00,Donat,3,2.22
T00224,C0323,2023-02-17 05:40:00,Pie Buah,1,4.33
T00225,C0296,2023-01-27 17:11:00,Bagel,3,1.9
T00225,C0296,2023-01-27 17:11:00,Donat,3,4.52
T00225,C0296,2023-01-27 17:11:00,Pie Buah,2,4.88
T00226,C0306,2023-04-10 19:25:00,Roti Gandum,3,3.66
T00226,C0306,2023-04-10 19:25:00,Bagel,2,3.97
T00226,C0306,2023-04-10 19:25:00,Brownies,3,4.72
T00226,C0306,2023-04-10 19:25:00,Roti Sobek,1,1.8
T00226,C0306,2023-04-10 19:25:00,Donat,1,2.6
T00227,C0157,2023-01-30 05:23:00,Brownies,1,2.96
T00227,C0157,2023-01-30 05:23:00,Roti Sobek,2,3.51
T00228,C0096,2023-05-05 20:34:00,Brownies,1,3.21
T00228,C0096,2023-05-05 20:34:00,Croissant,2,2.15
T00229,C0318,2023-01-14 11:00:00,Croissant,2,3.27
T00229,C0318,2023-01-14 11:00:00,Donat,2,2.93
T00229,C0318,2023-01-14 11:00:00,Roti Sobek,2,2.95
T00229,C0318,2023-01-14 11:00:00,Muffin,1,3.21
T00230,C0290,2023-01-08 07:18:00,Muffin,2,2.29
T00231,C0087,2023-04-28 18:47:00,Brownies,3,1.9
T00231,C0087,2023-04-28 18:47:00,Cupcake,2,4.38
T00231,C0087,2023-04-28 18:47:00,Roti Gandum,1,3.4
T00231,C0087,2023-04-28 18:47:00,Muffin,2,4.16
T00232,C0280,2023-02-25 13:06:00,Muffin,2,3.07
T00232,C0280,2023-02-25 13:06:00,Roti Tawar,1,4.52
T00233,C0225,2023-01-31 07:13:00,Bagel,1,4.25
T00233,C0225,2023-01-31 07:13:00,Roti Sobek,3,4.32
T00233,C0225,2023-01-31 07:13:00,Croissant,2,2.73
T00233,C0225,2023-01-31 07:13:00,Muffin,1,3.59
T00233,C0225,2023-01-31 07:13:00,Roti Gandum,3,2.63
T00234,C0150,2023-03-16 18:17:00,Roti Gandum,1,4.53
T00234,C0150,2023-03-16 18:17:00,Croissant,1,3.95
T00234,C0150,2023-03-16 18:17:00,Roti Sobek,3,2.37
T00234,C0150,2023-03-16 18:17:00,Roti Tawar,1,2.63
T00234,C0150,2023-03-16 18:17:00,Brownies,3,4.17
T00235,C0202,2023-05-06 04:36:00,Roti Sobek,1,1.76
T00235,C0202,2023-05-06 04:36:00,Cupcake,3,2.91
T00235,C0202,2023-05-06 04:36:00,Pie Buah,2,2.47
T00236,C0233,2023-05-05 10:37:00,Roti Gandum,2,4.06
T00237,C0326,2023-06-20 22:22:00,Brownies,2,2.89
T00238,C0423,2023-02-24 15:17:00,Muffin,2,3.48
T00238,C0423,2023-02-24 15:17:00,Bagel,3,4.26
T00238,C0423,2023-02-24 15:17:00,Croissant,1,4.17
T00239,C0051,2023-06-10 14:01:00,Croissant,1,3.04
T00240,C0491,2023-04-20 06:44:00,Muffin,2,4.56
T00240,C0491,2023-04-20 06:44:00,Croissant,2,1.83
T00241,C0129,2023-01-22 11:42:00,Roti Tawar,3,3.69
T00241,C0129,2023-01-22 11:42:00,Roti Sobek,1,3.95
T00242,C0220,2023-06-17 02:45:00,Roti Tawar,1,2.25
T00243,C0068,2023-06-01 07:33:00,Roti Tawar,2,1.92
T00243,C0068,2023-06-01 07:33:00,Cupcake,2,3.93
T00243,C0068,2023-06-01 07:33:00,Bagel,2,1.75
T00243,C0068,2023-06-01 07:33:00,Roti Sobek,1,1.81
T00244,C0053,2023-03-22 11:56:00,Croissant,3,3.75
T00244,C0053,2023-03-22 11:56:00,Roti Sobek,3,2.0
T00244,C0053,2023-03-22 11:56:00,Cupcake,3,3.47
T00245,C0333,2023-02-12 14:22:00,Croissant,2,3.66
T00245,C0333,2023-02-12 14:22:00,Roti Sobek,1,4.51
T00246,C0460,2023-01-26 04:48:00,Cupcake,2,4.06
T00247,C0494,2023-04-20 10:50:00,Donat,1,3.76
T00247,C0494,2023-04-20 10:50:00,Muffin,3,3.44
T00248,C0370,2023-06-05 09:49:00,Muffin,3,2.22
T00249,C0261,2023-02-18 23:25:00,Roti Tawar,1,2.85
T00249,C0261,2023-02-18 23:25:00,Donat,3,3.25
T00249,C0261,2023-02-18 23:25:00,Pie Buah,1,1.75
T00250,C0185,2023-03-23 04:24:00,Roti Sobek,1,4.84
T00250,C0185,2023-03-23 04:24:00,Bagel,1,1.56
T00250,C0185,2023-03-23 04:24:00,Croissant,1,1.55
T00250,C0185,2023-03-23 04:24:00,Cupcake,1,1.64
T00250,C0185,2023-03-23 04:24:00,Donat,2,4.82
T00251,C0260,2023-03-15 20:45:00,Roti Sobek,3,3.38
T00251,C0260,2023-03-15 20:45:00,Cupcake,1,2.03
T00251,C0260,2023-03-15 20:45:00,Brownies,3,2.58
T00251,C0260,2023-03-15 20:45:00,Roti Tawar,1,4.72
T00251,C0260,2023-03-15 20:45:00,Bagel,2,3.38
T00252,C0301,2023-06-12 20:43:00,Muffin,3,3.95
T00253,C0489,2023-03-03 01:15:00,Roti Sobek,3,1.91
T00254,C0312,2023-01-15 09:42:00,Roti Gandum,3,3.98
T00254,C0312,2023-01-15 09:42:00,Roti Tawar,2,1.54
T00255,C0488,2023-03-30 16:33:00,Croissant,2,4.12
T00255,C0488,2023-03-30 16:33:00,Bagel,1,4.07
T00255,C0488,2023-03-30 16:33:00,Cupcake,1,4.2
T00256,C0172,2023-04-20 08:33:00,Muffin,3,3.99
T00257,C0322,2023-01-20 15:29:00,Bagel,1,2.08
T00257,C0322,2023-01-20 15:29:00,Roti Tawar,1,2.39
T00257,C0322,2023-01-20 15:29:00,Pie Buah,3,4.63
T00257,C0322,2023-01-20 15:29:00,Roti Sobek,1,4.03
T00257,C0322,2023-01-20 15:29:00,Muffin,1,4.09
T00258,C0023,2023-01-04 07:02:00,Bagel,1,4.76
T00258,C0023,2023-01-04 07:02:00,Roti Sobek,3,3.44
T00258,C0023,2023-01-04 07:02:00,Croissant,2,4.09
T00258,C0023,2023-01-04 07:02:00,Roti Gandum,1,2.29
T00259,C0214,2023-03-23 08:52:00,Cupcake,3,2.8
T00260,C0345,2023-01-14 05:14:00,Roti Tawar,2,4.21
T00260,C0345,2023-01-14 05:14:00,Roti Sobek,3,2.65
T00260,C0345,2023-01-14 05:14:00,Roti Gandum,2,3.1
T00260,C0345,2023-01-14 05:14:00,Donat,3,2.2
T00260,C0345,2023-01-14 05:14:00,Croissant,3,4.25
T00261,C0319,2023-03-04 14:23:00,Pie Buah,1,4.76
T00261,C0319,2023-03-04 14:23:00,Donat,2,2.32
T00261,C0319,2023-03-04 14:23:00,Brownies,3,3.73
T00261,C0319,2023-03-04 14:23:00,Roti Gandum,2,4.57
T00261,C0319,2023-03-04 14:23:00,Roti Tawar,3,1.51
T00262,C0193,2023-03-20 03:13:00,Donat,1,3.99
T00262,C0193,2023-03-20 03:13:00,Roti Sobek,1,1.65
T00262,C0193,2023-03-20 03:13:00,Pie Buah,3,4.64
T00262,C0193,2023-03-20 03:13:00,Roti Tawar,2,2.95
T00262,C0193,2023-03-20 03:13:00,Roti Gandum,3,3.1
T00263,C0044,2023-05-29 03:32:00,Roti Sobek,1,3.57
T00263,C0044,2023-05-29 03:32:00,Roti Gandum,1,3.02
T00264,C0122,2023-03-16 08:54:00,Roti Sobek,1,3.08
T00264,C0122,2023-03-16 08:54:00,Bagel,1,1.76
T00264,C0122,2023-03-16 08:54:00,Brownies,3,1.98
T00265,C0056,2023-02-09 03:10:00,Pie Buah,1,3.38
T00265,C0056,2023-02-09 03:10:00,Bagel,2,3.08
T00265,C0056,2023-02-09 03:10:00,Roti Sobek,1,2.43
T00265,C0056,2023-02-09 03:10:00,Roti Tawar,3,1.82
T00266,C0156,2023-06-30 22:38:00,Donat,2,4.43
T00267,C0076,2023-01-24 22:15:00,Roti Sobek,2,3.87
T00267,C0076,2023-01-24 22:15:00,Brownies,1,4.37
T00267,C0076,2023-01-24 22:15:00,Roti Tawar,2,1.61
T00268,C0438,2023-04-26 17:47:00,Donat,1,1.93
T00268,C0438,2023-04-26 17:47:00,Roti Gandum,1,4.41
T00268,C0438,2023-04-26 17:47:00,Pie Buah,2,1.96
T00268,C0438,2023-04-26 17:47:00,Roti Tawar,3,2.8
T00268,C0438,2023-04-26 17:47:00,Brownies,1,4.78
T00269,C0299,2023-05-31 08:58:00,Roti Tawar,1,4.99
T00270,C0463,2023-06-15 14:51:00,Roti Gandum,2,1.93
T00270,C0463,2023-06-15 14:51:00,Bagel,3,1.68
T00271,C0222,2023-04-12 15:01:00,Roti Sobek,2,4.68
T00271,C0222,2023-04-12 15:01:00,Croissant,1,2.48
T00271,C0222,2023-04-12 15:01:00,Bagel,3,1.62
T00271,C0222,2023-04-12 15:01:00,Roti Gandum,3,3.66
T00272,C0152,2023-05-08 13:56:00,Pie Buah,1,1.98
T00272,C0152,2023-05-08 13:56:00,Roti Tawar,3,3.75
T00272,C0152,2023-05-08 13:56:00,Roti Gandum,3,2.37
T00272,C0152,2023-05-08 13:56:00,Croissant,2,4.28
T00272,C0152,2023-05-08 13:56:00,Donat,2,4.24
T00273,C0246,2023-05-20 15:22:00,Brownies,3,1.59
T00273,C0246,2023-05-20 15:22:00,Bagel,2,2.27
T00273,C0246,2023-05-20 15:22:00,Roti Sobek,2,1.71
T00273,C0246,2023-05-20 15:22:00,Croissant,3,3.35
T00273,C0246,2023-05-20 15:22:00,Roti Gandum,1,5.0
T00274,C0052,2023-03-05 21:15:00,Brownies,2,3.51
T00274,C0052,2023-03-05 21:15:00,Roti Tawar,1,2.74
T00274,C0052,2023-03-05 21:15:00,Donat,3,2.12
T00275,C0163,2023-06-28 11:58:00,Roti Tawar,2,4.43
T00275,C0163,2023-06-28 11:58:00,Bagel,1,3.4
T00275,C0163,2023-06-28 11:58:00,Croissant,1,3.22
T00275,C0163,2023-06-28 11:58:00,Muffin,3,1.7
T00275,C0163,2023-06-28 11:58:00,Roti Gandum,3,2.27
T00276,C0245,2023-01-01 10:58:00,Donat,2,4.72
T00276,C0245,2023-01-01 10:58:00,Croissant,1,1.71
T00276,C0245,2023-01-01 10:58:00,Bagel,1,3.55
T00276,C0245,2023-01-01 10:58:00,Pie Buah,3,4.21
T00276,C0245,2023-01-01 10:58:00,Roti Gandum,1,4.51
T00277,C0192,2023-06-30 21:25:00,Roti Gandum,3,4.92
T00277,C0192,2023-06-30 21:25:00,Bagel,3,4.82
T00277,C0192,2023-06-30 21:25:00,Muffin,3,4.86
T00277,C0192,2023-06-30 21:25:00,Croissant,3,2.61
T00277,C0192,2023-06-30 21:25:00,Cupcake,3,4.89
T00278,C0456,2023-06-07 11:14:00,Croissant,1,2.53
T00278,C0456,2023-06-07 11:14:00,Roti Sobek,3,4.05
T00278,C0456,2023-06-07 11:14:00,Muffin,2,4.82
T00278,C0456,2023-06-07 11:14:00,Bagel,3,4.48
T00278,C0456,2023-06-07 11:14:00,Brownies,3,1.61
T00279,C0163,2023-06-06 07:40:00,Roti Gandum,2,1.77
T00279,C0163,2023-06-06 07:40:00,Pie Buah,1,4.94
T00279,C0163,2023-06-06 07:40:00,Croissant,1,3.73
T00279,C0163,2023-06-06 07:40:00,Brownies,3,4.38
T00279,C0163,2023-06-06 07:40:00,Bagel,2,3.74
T00280,C0229,2023-01-03 08:13:00,Roti Gandum,1,2.4
T00280,C0229,2023-01-03 08:13:00,Bagel,1,4.02
T00281,C0198,2023-04-23 23:26:00,Roti Sobek,2,4.59
